gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,1,Blue,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Singed,Lulu,Galio,Caitlyn,Jayce,Cho'Gath,1922,1,1,2,9,18,7,0,0,0,0,0,0,0,0,0.5619,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16489,514.7451,0.214354,850.0208,996.462,15,0.4683,6,0.1873,3,32,0.999,12995,8819,275.307,0.200655,11975,,283,263,20,7,4,8.8345,3393,4882,97,3220,4522,84,173,360,13,0,0,0,0,0,0,5371,7036,130,5047,6507,122,324,529,8,1,2,1,0,1,2
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,2,Blue,jng,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Jarvan IV,Lulu,Galio,Caitlyn,Jayce,Cho'Gath,1922,1,4,1,14,18,7,1,0,0,0,1,1,0,0,0.5619,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10463,326.6285,0.136017,934.8075,1559.3132,28,0.8741,8,0.2497,8,71,2.2164,12083,7907,246.8366,0.179905,11200,,145,31,114,55,13,4.5265,3401,3420,53,2717,2957,38,684,463,15,1,0,0,0,0,0,5568,5826,85,4649,5006,53,919,820,32,2,2,0,0,1,0
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,3,Blue,mid,Jensen,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Orianna,Lulu,Galio,Caitlyn,Jayce,Cho'Gath,1922,1,6,1,10,18,7,1,0,0,0,1,0,1,0,0.5619,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22429,700.1769,0.291573,312.487,350.1977,13,0.4058,5,0.1561,6,25,0.7804,15503,11327,353.6004,0.257719,13750,,307,301,6,4,2,9.5838,3767,5086,101,3266,4731,82,501,355,19,0,1,0,0,0,1,5828,7686,150,6026,7338,129,-198,348,21,0,3,0,1,0,1
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,4,Blue,bot,Sneaky,oe:player:267b730dd2e2dcb97182a2795935491,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Tristana,Lulu,Galio,Caitlyn,Jayce,Cho'Gath,1922,1,7,2,5,18,7,0,0,0,0,0,0,0,0,0.5619,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25391,792.6431,0.330079,538.6889,354.3184,13,0.4058,9,0.281,4,33,1.0302,14311,10135,316.3892,0.230598,12800,,261,256,5,2,3,8.1478,2960,3059,72,3389,3594,89,-429,-535,-17,0,0,0,0,0,0,5189,5504,117,5642,5702,137,-453,-198,-20,1,1,0,0,0,1
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,5,Blue,sup,Smoothie,oe:player:4d2f4b9fa48af3a3618b2cbac02fa9b,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Taric,Lulu,Galio,Caitlyn,Jayce,Cho'Gath,1922,1,0,1,15,18,7,0,0,0,0,0,0,0,0,0.5619,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2152,67.18,0.0279757,408.512,295.7544,34,1.0614,5,0.1561,10,55,1.717,9939,5763,179.9063,0.131123,8350,,10,9,1,1,0,0.3122,2061,2453,1,2478,2467,14,-417,-14,-13,0,0,0,0,0,0,3415,3967,2,4344,3730,22,-929,237,-20,0,2,0,0,1,0
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,6,Red,top,957,oe:player:2ba596643cbbbc20318224181fa46b2,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Maokai,Kalista,Janna,Rakan,Gnar,Shen,1922,0,0,4,3,7,18,0,0,0,0,0,0,0,0,0.2185,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8901,277.8668,0.132863,1018.845,1280.2914,16,0.4995,1,0.0312,3,22,0.6868,10183,6007,187.5234,0.17075,9775,,223,223,0,0,0,6.9615,3220,4522,84,3393,4882,97,-173,-360,-13,0,0,0,0,0,0,5047,6507,122,5371,7036,130,-324,-529,-8,0,1,2,1,2,1
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,7,Red,jng,Condi,oe:player:4792ad71dfce44c8d35765c41c07cca,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Sejuani,Kalista,Janna,Rakan,Gnar,Shen,1922,0,1,2,4,7,18,0,0,0,0,0,0,0,0,0.2185,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7549,235.6608,0.112682,755.026,936.7118,35,1.0926,8,0.2497,11,78,2.435,10083,5907,184.4017,0.167908,9625,,115,24,91,58,7,3.59,2717,2957,38,3401,3420,53,-684,-463,-15,0,0,0,1,0,0,4649,5006,53,5568,5826,85,-919,-820,-32,0,1,0,2,2,0
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,8,Red,mid,xiye,oe:player:adf9d4f627b07e1c80f85c1e25f4bb8,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Corki,Kalista,Janna,Rakan,Gnar,Shen,1922,0,2,4,2,7,18,0,0,0,0,0,0,0,1,0.2185,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19616,612.3621,0.292802,585.5463,250.5203,12,0.3746,6,0.1873,6,24,0.7492,12613,8437,263.3819,0.239824,12383,,281,278,3,3,0,8.7721,3266,4731,82,3767,5086,101,-501,-355,-19,0,0,1,0,1,0,6026,7338,129,5828,7686,150,198,-348,-21,1,0,1,0,3,0
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,9,Red,bot,Mystic,oe:player:7b28158d613ea1869441676fa32a3b5,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Kog'Maw,Kalista,Janna,Rakan,Gnar,Shen,1922,0,4,5,1,7,18,0,0,0,0,0,0,0,0,0.2185,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,24837,775.3486,0.370735,527.7627,429.6462,9,0.281,6,0.1873,1,25,0.7804,13398,9222,287.8876,0.262138,13375,,297,248,49,26,6,9.2716,3389,3594,89,2960,3059,72,429,535,17,0,0,0,0,0,0,5642,5702,137,5189,5504,117,453,198,20,0,0,1,1,1,0
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,10,Red,sup,Ben,oe:player:092f2ba9f39fbc2876e64d12cd662f7,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Karma,Kalista,Janna,Rakan,Gnar,Shen,1922,0,0,3,6,7,18,0,0,0,0,0,0,0,0,0.2185,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6091,190.1457,0.0909186,213.871,135.9834,40,1.2487,11,0.3434,13,72,2.2477,9783,5607,175.0364,0.15938,9275,,34,34,0,0,0,1.0614,2478,2467,14,2061,2453,1,417,14,13,0,0,0,0,0,0,4344,3730,22,3415,3967,2,929,-237,20,0,1,0,0,2,0
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,100,Blue,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,Lulu,Galio,Caitlyn,Jayce,Cho'Gath,1922,1,18,7,53,18,7,2,0,0,0,1,,,,0.5619,0.7804,1,2,1,,,1,0,1,0,,,,0,0,1,1,0,1,2,0,0,9,6,1,0,,,2,0,76924,2401.3736,,3044.5161,3556.0458,103,3.2154,33,1.0302,31,216,6.743,64831,43951,1372.0395,,58075,0.0647421,,860,146,69,22,31.4048,15582,18900,324,15070,18271,307,512,629,17,1,1,0,0,0,1,25371,30019,484,25708,28283,463,-337,1736,21,4,10,1,1,3,4
TRLH3/1002300123,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300123?gameHash=508b56bbea26f784,WCS,2017,,0,10/22/2017 9:25,2,7.18,200,Red,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Kalista,Janna,Rakan,Gnar,Shen,1922,0,7,18,16,7,18,0,0,0,0,0,,,,0.2185,0.7804,0,1,2,,,1,0,0,0,,,,0,0,0,0,1,0,0,2,1,6,9,0,1,,,0,2,66994,2091.384,,3101.051,3033.153,112,3.4964,32,0.999,34,221,6.8991,56060,35180,1098.231,,54433,-0.0647421,,807,143,87,13,29.6566,15070,18271,307,15582,18900,324,-512,-629,-17,0,0,1,1,1,0,25708,28283,463,25371,30019,484,337,-1736,-21,1,3,4,4,10,1
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,1,Blue,top,957,oe:player:2ba596643cbbbc20318224181fa46b2,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Cho'Gath,Orianna,Ezreal,Galio,Syndra,Shen,1496,0,1,1,1,5,10,0,0,0,0,1,1,0,0,0.2005,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6594,264.4652,0.143254,730.9091,459.3449,13,0.5214,2,0.0802,3,22,0.8824,7459,4152,166.5241,0.20811,6475,,175,173,2,1,0,7.0187,3529,4841,79,2956,4559,75,573,282,4,1,0,0,0,0,1,4702,6312,103,5036,7356,125,-334,-1044,-22,1,1,1,1,1,1
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,2,Blue,jng,Condi,oe:player:4792ad71dfce44c8d35765c41c07cca,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Maokai,Orianna,Ezreal,Galio,Syndra,Shen,1496,0,1,5,1,5,10,0,0,0,0,0,0,0,0,0.2005,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7562,303.2888,0.164284,962.3262,734.5588,20,0.8021,7,0.2807,5,42,1.6845,6165,2858,114.6257,0.14325,5675,,77,12,65,44,1,3.0882,2752,3149,42,2721,3059,43,31,90,-1,0,1,0,0,0,1,4040,4378,55,4959,5493,63,-919,-1115,-8,1,1,3,1,5,1
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,3,Blue,mid,xiye,oe:player:adf9d4f627b07e1c80f85c1e25f4bb8,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Jayce,Orianna,Ezreal,Galio,Syndra,Shen,1496,0,3,1,1,5,10,0,0,0,0,0,0,0,0,0.2005,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17608,706.2032,0.382533,411.5775,212.8476,13,0.5214,6,0.2406,3,24,0.9626,9427,6120,245.4545,0.306753,8600,,233,228,5,5,0,9.3449,3652,4760,93,3207,4458,85,445,302,8,1,0,0,0,0,0,5773,8103,142,5080,6783,121,693,1320,21,2,1,1,1,1,2
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,4,Blue,bot,Mystic,oe:player:7b28158d613ea1869441676fa32a3b5,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Caitlyn,Orianna,Ezreal,Galio,Syndra,Shen,1496,0,0,2,1,5,10,0,0,0,0,0,0,0,0,0.2005,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,11764,471.8182,0.255572,386.7513,270.6417,8,0.3209,7,0.2807,0,23,0.9225,7824,4517,181.1631,0.226405,7700,,208,206,2,1,0,8.3422,3075,2852,80,3628,3289,76,-553,-437,4,0,0,1,2,0,0,4643,4717,127,6722,6185,132,-2079,-1468,-5,0,0,2,5,3,0
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,5,Blue,sup,Ben,oe:player:092f2ba9f39fbc2876e64d12cd662f7,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Lulu,Orianna,Ezreal,Galio,Syndra,Shen,1496,0,0,1,1,5,10,0,0,0,0,0,0,0,0,0.2005,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2502,100.3476,0.0543559,222.3529,98.5829,19,0.762,1,0.0401,6,22,0.8824,5611,2304,92.4064,0.115482,5830,,3,3,0,0,0,0.1203,2128,2466,0,2642,2906,2,-514,-440,-2,0,0,1,0,2,0,3211,3922,1,4517,5194,3,-1306,-1272,-2,0,0,1,0,8,0
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,6,Red,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Singed,Kalista,Sejuani,Xayah,Gragas,Rek'Sai,1496,1,1,1,3,10,5,0,0,0,0,0,0,0,1,0.4011,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8822,353.8235,0.187886,690.361,549.0241,12,0.4813,1,0.0401,4,15,0.6016,9377,6070,243.4492,0.180392,9550,,195,194,1,0,1,7.8209,2956,4559,75,3529,4841,79,-573,-282,-4,0,0,1,1,0,0,5036,7356,125,4702,6312,103,334,1044,22,1,1,1,1,1,1
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,7,Red,jng,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Jarvan IV,Kalista,Sejuani,Xayah,Gragas,Rek'Sai,1496,1,1,1,7,10,5,0,0,0,0,0,0,0,0,0.4011,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6902,276.8182,0.146995,768.3289,698.984,22,0.8824,13,0.5214,6,61,2.4465,9120,5813,233.1417,0.172754,7920,,104,26,78,42,12,4.1711,2721,3059,43,2752,3149,42,-31,-90,1,0,0,1,0,1,0,4959,5493,63,4040,4378,55,919,1115,8,1,5,1,1,1,3
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,8,Red,mid,Jensen,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Taliyah,Kalista,Sejuani,Xayah,Gragas,Rek'Sai,1496,1,1,3,2,10,5,0,0,0,0,0,0,0,0,0.4011,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7582,304.0909,0.161477,383.9037,66.4171,12,0.4813,1,0.0401,5,19,0.762,10147,6840,274.3316,0.203275,8525,,224,221,3,3,0,8.984,3207,4458,85,3652,4760,93,-445,-302,-8,0,0,0,1,0,0,5080,6783,121,5773,8103,142,-693,-1320,-21,1,1,2,2,1,1
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,9,Red,bot,Sneaky,oe:player:267b730dd2e2dcb97182a2795935491,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Tristana,Kalista,Sejuani,Xayah,Gragas,Rek'Sai,1496,1,6,0,4,10,5,2,0,0,0,0,0,0,0,0.4011,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,20981,841.484,0.446842,549.5053,414.4251,11,0.4412,11,0.4412,3,32,1.2834,12599,9292,372.6738,0.276145,10625,,236,231,5,0,3,9.4652,3628,3289,76,3075,2852,80,553,437,-4,2,0,0,0,0,1,6722,6185,132,4643,4717,127,2079,1468,5,5,3,0,0,0,2
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,10,Red,sup,Smoothie,oe:player:4d2f4b9fa48af3a3618b2cbac02fa9b,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Janna,Kalista,Sejuani,Xayah,Gragas,Rek'Sai,1496,1,1,0,9,10,5,0,0,0,0,0,0,0,0,0.4011,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2667,106.9652,0.0568003,236.5107,78.2888,28,1.123,4,0.1604,10,46,1.8449,8941,5634,225.9626,0.167434,7050,,6,6,0,0,0,0.2406,2642,2906,2,2128,2466,0,514,440,2,0,2,0,0,0,1,4517,5194,3,3211,3922,1,1306,1272,2,0,8,0,0,0,1
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,100,Blue,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Orianna,Ezreal,Galio,Syndra,Shen,1496,0,5,10,5,5,10,0,0,0,0,1,,,,0.2005,0.6016,0,0,1,,,0,0,0,0,,,,0,0,0,0,1,0,0,1,0,0,10,0,0,,,0,2,46030,1846.123,,2713.9171,1775.9759,73,2.9278,23,0.9225,17,133,5.3342,36486,19951,800.1738,,34280,-0.240924,,622,74,51,1,27.9144,15136,18068,294,15154,18271,281,-18,-203,13,2,1,2,2,2,2,22369,27432,428,26314,31011,444,-3945,-3579,-16,4,3,8,8,18,4
TRLH3/1002300125,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300125?gameHash=91c5c483e095164f,WCS,2017,,0,10/22/2017 10:19,3,7.18,200,Red,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,Kalista,Sejuani,Xayah,Gragas,Rek'Sai,1496,1,10,5,25,10,5,2,0,0,0,0,,,,0.4011,0.6016,1,1,0,,,0,0,1,0,,,,0,0,1,1,0,1,1,0,1,10,0,1,1,,,2,0,46954,1883.1818,,2628.6096,1807.139,85,3.4091,30,1.2032,28,173,6.9385,50184,33649,1349.5588,,43670,0.240924,,678,87,45,16,30.6818,15154,18271,281,15136,18068,294,18,203,-13,2,2,2,2,1,2,26314,31011,444,22369,27432,428,3945,3579,16,8,18,4,4,3,8
TRLH3/1002300127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300127?gameHash=e8f8bdeb1b0e9222,WCS,2017,,0,10/22/2017 11:06,4,7.18,1,Blue,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Trundle,Lulu,Galio,Caitlyn,Rumble,Jayce,1991,0,2,1,2,6,15,0,0,0,0,0,0,0,1,0.1808,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9632,290.2662,0.123008,942.5816,859.1964,19,0.5726,7,0.2109,4,39,1.1753,11536,7219,217.549,0.224981,11250,,281,268,13,3,1,8.4681,3383,4580,91,3392,4691,74,-9,-111,17,0,0,1,1,0,0,5191,6874,140,5635,7905,144,-444,-1031,-4,0,0,1,1,0,0
TRLH3/1002300127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300127?gameHash=e8f8bdeb1b0e9222,WCS,2017,,0,10/22/2017 11:06,4,7.18,2,Blue,jng,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Sejuani,Lulu,Galio,Caitlyn,Rumble,Jayce,1991,0,1,7,5,6,15,0,0,0,0,0,0,0,0,0.1808,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12047,363.0437,0.153849,1038.6539,1197.2275,30,0.9041,5,0.1507,12,51,1.5369,9173,4856,146.3385,0.15134,9220,,117,24,93,63,9,3.5259,2585,2878,28,3033,3446,45,-448,-568,-17,0,0,1,0,2,0,4260,5359,59,4565,5115,65,-305,244,-6,0,0,2,0,3,0
TRLH3/1002300127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300127?gameHash=e8f8bdeb1b0e9222,WCS,2017,,0,10/22/2017 11:06,4,7.18,3,Blue,mid,Jensen,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Orianna,Lulu,Galio,Caitlyn,Rumble,Jayce,1991,0,3,2,3,6,15,1,0,0,0,0,0,0,0,0.1808,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28309,853.109,0.361527,418.1015,272.3355,14,0.4219,1,0.0301,3,20,0.6027,12632,8315,250.5776,0.259138,12175,,316,314,2,1,1,9.5229,3361,4951,90,3240,4439,83,121,512,7,0,0,0,0,1,0,5417,8052,154,5459,7390,132,-42,662,22,0,0,0,1,1,0
TRLH3/1002300127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300127?gameHash=e8f8bdeb1b0e9222,WCS,2017,,0,10/22/2017 11:06,4,7.18,4,Blue,bot,Sneaky,oe:player:267b730dd2e2dcb97182a2795935491,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Xayah,Lulu,Galio,Caitlyn,Rumble,Jayce,1991,0,0,2,5,6,15,0,0,0,0,0,0,0,0,0.1808,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,25398,765.3842,0.324351,516.223,289.0608,12,0.3616,16,0.4822,5,46,1.3862,12859,8542,257.4184,0.266212,11875,,344,333,11,11,0,10.3666,3211,3467,89,3250,3002,77,-39,465,12,0,0,0,0,1,0,5148,5126,134,5757,4942,132,-609,184,2,0,0,0,0,1,0
TRLH3/1002300127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300127?gameHash=e8f8bdeb1b0e9222,WCS,2017,,0,10/22/2017 11:06,4,7.18,5,Blue,sup,Smoothie,oe:player:4d2f4b9fa48af3a3618b2cbac02fa9b,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Taric,Lulu,Galio,Caitlyn,Rumble,Jayce,1991,0,0,3,6,6,15,0,0,0,0,0,0,0,0,0.1808,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2918,87.9357,0.037265,374.2843,197.117,28,0.8438,6,0.1808,9,45,1.3561,7472,3155,95.0779,0.098329,6675,,30,30,0,0,0,0.9041,1921,2878,11,2763,3002,13,-842,-124,-2,0,0,0,1,0,0,2951,4301,17,4515,4383,20,-1564,-82,-3,0,0,0,1,0,0
TRLH3/1002300127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300127?gameHash=e8f8bdeb1b0e9222,WCS,2017,,0,10/22/2017 11:06,4,7.18,6,Red,top,957,oe:player:2ba596643cbbbc20318224181fa46b2,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Cho'Gath,Kalista,Janna,Tristana,Singed,Shen,1991,1,3,2,5,15,6,0,0,0,0,1,1,0,0,0.452,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15332,462.0392,0.190455,1153.2295,1258.6439,19,0.5726,3,0.0904,5,33,0.9945,12868,8551,257.6896,0.186724,11125,,242,230,12,3,0,7.2928,3392,4691,74,3383,4580,91,9,111,-17,1,0,0,0,0,1,5635,7905,144,5191,6874,140,444,1031,4,1,0,0,0,0,1
TRLH3/1002300127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002300127?gameHash=e8f8bdeb1b0e9222,WCS,2017,,0,10/22/2017 11:06,4,7.18,7,Red,jng,Condi,oe:player:4792ad71dfce44c8d35765c41c07cca,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Jarvan IV,Kalista,Janna,Tristana,Singed,Shen,1991,1,1,3,12,15,6,0,0,0,0,1,0,1,0,0.452,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7400,223.0035,0.0919232,900.8438,1099.4977,27,0.8137,13,0.3918,9,76,2.2903,11399,7082,213.4204,0.154647,10125,,121,34,87,66,7,3.6464,3033,3446,45,2585,2878,28,448,568,17,0,2,0,0,0,1,4565,5115,65,4260,5359,59,305,-244,6,0,3,0,0,0,2
